Aves,Phalacrocorax perspicillatus,Spectacled cormorant,https://en.wikipedia.org/wiki/Spectacled_cormorant,1850,Komandorski Islands,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/ExtbPallusCormorantovw.jpg/75px-ExtbPallusCormorantovw.jpg
Aves,Eriocnemis godini,Turquoise-throated puffleg,https://en.wikipedia.org/wiki/Turquoise-throated_puffleg,1850,Colombia and Ecuador,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Eriocnemis_godini.jpg/75px-Eriocnemis_godini.jpg
Reptilia,Chelonoidis nigra nigra,Charles Island tortoise,https://en.wikipedia.org/wiki/Subspecies_of_Gal%C3%A1pagos_tortoise,1850,Ecuador (Galapagos Islands),
Mammalia,Megalomys luciae,Santa Lucian giant rice rat,https://en.wikipedia.org/wiki/Megalomys_luciae,1852,St. Lucia,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Mus_Nat_Hist_Nat_25022013_Megalomys_luciae.jpg/100px-Mus_Nat_Hist_Nat_25022013_Megalomys_luciae.jpg
Aves,Pinguinus impennis,Great auk,https://en.wikipedia.org/wiki/Great_auk,1852,North Atlantic Coast,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/PinguinusImpennus.jpg/100px-PinguinusImpennus.jpg
Aves,Discosura letitiae,Letitia's thorntail,https://en.wikipedia.org/wiki/Letitia%27s_thorntail,1852,Bolivia,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Discosura_letitiae.jpg/75px-Discosura_letitiae.jpg
Aves,Ara tricolor,Cuban red macaw,https://en.wikipedia.org/wiki/Cuban_red_macaw,1860,Cuba,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Ara_tricolor.jpg/100px-Ara_tricolor.jpg
Mammalia,Neovison macrodon,Sea mink,https://en.wikipedia.org/wiki/Sea_mink,1860,Atlantic Canada and New England,
Aves,Siphonorhis americana,Jamaican poorwill,https://en.wikipedia.org/wiki/Jamaican_poorwill,1860,Jamaica,https://upload.wikimedia.org/wikipedia/en/thumb/0/08/Jamaican_Poorwill.png/100px-Jamaican_Poorwill.png
Aves,Chlorostilbon bracei,Brace's emerald,https://en.wikipedia.org/wiki/Brace%27s_emerald,1870,Bahamas,
